created_at,id,created_at,author,location,retweet_count,tweet,in_reply
2017-10-18 18:49:52,920723624398589952,2017-10-18 18:49:52,gaabriiiella,,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:49:48,920723604588949506,2017-10-18 18:49:48,maijaalovisa,"Olofström, Sverige",337,"RT @jonielol: alla känner nån som blivit utsatt, men ingen känner nån eller är nån som utsätter. killar, vilka är ni? vrf e ni så fkn tysta…",
2017-10-18 18:49:43,920723586729594880,2017-10-18 18:49:43,iLoooveCake,"Karlstad, Sverige",0,Hoppas verkligen hela #metoo grejen ger killar &amp; män runt om en rejäl tankeställare &amp; att de försöker förstå hur de kan göra saken bättre!,
2017-10-18 18:49:20,920723489396490241,2017-10-18 18:49:20,annaengholm,,2,RT @Charl8: Vi bad er berätta för oss om sexuella övergrepp. Svaren har ekat – från hundratals personer. #MeToo  https://t.co/jJcKqfeNez vi…,
2017-10-18 18:49:16,920723470635454464,2017-10-18 18:49:16,jennywenzer,"Göteborg, Sverige",3,"RT @suzanneosten: #metoo  , nu är det äntligen dags för en organiserad solidarisk mansrörelse . Man och kvinna deeply alike,  en rörelse fö…",
2017-10-18 18:49:13,920723460267048960,2017-10-18 18:49:13,kajsahaidl,Stockholm,0,"En förfrågan till alla män: 1. Klicka på länken. 2. Skriv något du kan göra. 3.Sprid länk. 
https://t.co/XSJsMYXN5Q 
#metoo #Ihave",
2017-10-18 18:49:09,920723443917705217,2017-10-18 18:49:09,OsloHolm,Oslo,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:48:57,920723390880677889,2017-10-18 18:48:57,j9emma8,,420,"RT @AlltGenast: Kolla vad fint och bra en jag inte alls känner skrev på FB om #metoo och var gränsen går! (Öppen status, så jag behåller na…",
2017-10-18 18:48:51,920723365719093249,2017-10-18 18:48:51,annarbonnier,,4,RT @FiStockholm: Det handlar om makt. #metoo https://t.co/XyZz5cBUdn,
2017-10-18 18:48:43,920723334081458176,2017-10-18 18:48:43,LovisaGrunfeld,,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:48:22,920723244675674112,2017-10-18 18:48:22,karlankeborg,,1,"RT @Annanliza: Mot bakgrund av #metoo så är program som Bonde söker fru, Paradise Hotel, Bachelor, Präst söker Fru och liknande väldigt sun…",
2017-10-18 18:48:17,920723224291356678,2017-10-18 18:48:17,Mattisdottern,,24,"RT @konstantarg: #metoo Kvinnor (och andra) behöver inte kurser i självförsvar.

Män behöver kurser i självdisciplin.",
2017-10-18 18:48:16,920723221112152064,2017-10-18 18:48:16,landsfiskalen,Stockholm,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:48:10,920723194503364609,2017-10-18 18:48:10,loovisak,"Söderhamn, Sverige",24,"RT @konstantarg: #metoo Kvinnor (och andra) behöver inte kurser i självförsvar.

Män behöver kurser i självdisciplin.",
2017-10-18 18:47:54,920723125955911680,2017-10-18 18:47:54,jasmimoa,,24,"RT @konstantarg: #metoo Kvinnor (och andra) behöver inte kurser i självförsvar.

Män behöver kurser i självdisciplin.",
2017-10-18 18:47:49,920723105391235075,2017-10-18 18:47:49,IrisCeliku,Sverige,24,"RT @konstantarg: #metoo Kvinnor (och andra) behöver inte kurser i självförsvar.

Män behöver kurser i självdisciplin.",
2017-10-18 18:47:29,920723021828182016,2017-10-18 18:47:29,vviktooriiyaa,,1741,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-18 18:47:15,920722965582446594,2017-10-18 18:47:15,Newmandyk,"Linköping, Sverige",1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:47:06,920722925883404288,2017-10-18 18:47:06,FannyPersson5,,0,"Ledsamt och se hur många #metoo hashtags som fyllt Internet det senaste dygnet, gör ont inombords",
2017-10-18 18:47:02,920722911173988352,2017-10-18 18:47:02,LarkLinnea,"Gothenburg, Sweden",6,"RT @annieloof: Vi måste stå upp för jämställdhet. För anständighet, trygghet, för brottsoffer. Läs min längre text: https://t.co/VGMwjGZuCL…",
2017-10-18 18:47:02,920722907688468480,2017-10-18 18:47:02,Mattisdottern,,56,RT @linnea_claeson: Män som sett #metoo och tycker det är hemskt med våldtäkter - GÖR NÅGOT! Vi behöver inte fler som bara ser på. Tips om…,
2017-10-18 18:47:00,920722900092706816,2017-10-18 18:47:00,SandraMalmberg,,828,"RT @linnea_claeson: #MeToo Alla känner en kvinna som utsatts för sexuellt våld, men ingen känner en våldtäktsman...........",
2017-10-18 18:46:55,920722879490248705,2017-10-18 18:46:55,Charl8,"Stockholm, Sverige",2,Vi bad er berätta för oss om sexuella övergrepp. Svaren har ekat – från hundratals personer. #MeToo  https://t.co/jJcKqfeNez via @svtnyheter,
2017-10-18 18:46:46,920722843486302208,2017-10-18 18:46:46,ryberg79,,37,"RT @Lindquistik: Det jag vill säga om #metoo.
1. All respekt till kvinnor som berättar. Ett mod jag bara kan avundas.
2. Från en man till a…",
2017-10-18 18:46:35,920722796329791495,2017-10-18 18:46:35,haloefekti,Finland,1,RT @TommyFunebo: Margot Wallström sextrakasseras på EU:s toppmöten. Otroligt. #swexit #MeToo,
2017-10-18 18:45:59,920722645934657538,2017-10-18 18:45:59,Brander00,,0,"Kommer aldrig släppa att jag fick mer skit än gärningsmannen som våldtog mig? 
Världen är skrattretande #metoo",
2017-10-18 18:45:58,920722640729509889,2017-10-18 18:45:58,PlssonMichael,"Helsingborg, Sverige",0,GÄRNA #METOO MEN INTE HÄNGA UT PERSONER SOM INTE DÖMTS FÖR BROTT :: Moralisk-kompass https://t.co/U7rHyhdHwm via @webnode #metoo,
2017-10-18 18:45:55,920722630428299266,2017-10-18 18:45:55,haloefekti,Finland,1,RT @malmobon: Kan det ha varit Calle Bildt som klappade/puttade Margot Wallström i rumpan när han hjälpte henne in i säkerhetsrådet @UN ? #…,
2017-10-18 18:45:55,920722627345428480,2017-10-18 18:45:55,Fialinderstrom,"Stockholm, Sverige",12,RT @svtnyheter: SPECIAL: Hundratals vittnesmål om övergrepp och trakasserier har kommit in till oss - här är era berättelser https://t.co/6…,
2017-10-18 18:45:53,920722618298314752,2017-10-18 18:45:53,MoaBoman,Umeå - Sweden,20,"RT @gudschy: #metoo Vi utsätts för sexuella övergrepp av män, få män säger att de har utsatt någon. Maktmönster som måste förändras. Tillsa…",
2017-10-18 18:45:52,920722617551777793,2017-10-18 18:45:52,storpotatis,,3,RT @_Bohman_: Varför outar man Timell men inte Virtanen ? Tillhör Virtanen ”de goda” ... #media #aftonbladet #virtanengate #MeToo  https://…,
2017-10-18 18:45:26,920722507476406275,2017-10-18 18:45:26,NewsmanXY,,6,"RT @SweKek: Vem är ""Sveriges mest kända komiker med feministisk nisch""?
#MeToo https://t.co/xo1oWukffj",
2017-10-18 18:45:11,920722443278438400,2017-10-18 18:45:11,ebbizzle,,9,RT @andreaastrom: Jag önskar att jag var lika modig som alla de kvinnor som under #MeToo vågar berätta. Det jag kan säga är bara att hjärta…,
2017-10-18 18:44:57,920722386936385537,2017-10-18 18:44:57,cajsanjohansson,,420,"RT @AlltGenast: Kolla vad fint och bra en jag inte alls känner skrev på FB om #metoo och var gränsen går! (Öppen status, så jag behåller na…",
2017-10-18 18:44:51,920722358993899520,2017-10-18 18:44:51,malinsalander,,217,RT @ElaineEksvard: Är det så här våra barn får svar på praotjänster hos er @Aftonbladet Viktigt att ni svarar på frågan många ställer nu. #…,
2017-10-18 18:44:45,920722334566223872,2017-10-18 18:44:45,borreline,,26,"RT @johanna_linder: Jag vet inte, vi kanske skulle gå in på krogar, börja äta av er mat o säga: Men jag var hungrig! Och du såg ut som du v…",
2017-10-18 18:44:37,920722301137670147,2017-10-18 18:44:37,MSvalfors,,1741,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-18 18:44:32,920722282322030592,2017-10-18 18:44:32,axelssonjulias,"Trollhättan, Sverige",182,RT @OtursOlga: Smördrickande lipsillen Anna Book stöttar #metoo kombinerat med att ha kört victimblaiming av tjejen hennes son våldtog #otu…,
2017-10-18 18:44:25,920722252324319232,2017-10-18 18:44:25,kajsatauvon,,420,"RT @AlltGenast: Kolla vad fint och bra en jag inte alls känner skrev på FB om #metoo och var gränsen går! (Öppen status, så jag behåller na…",
2017-10-18 18:44:00,920722147881967616,2017-10-18 18:44:00,JennyStjarnrot,,0,Läser en kvinnas hemska berättelse gällande just #MeToo och en kille frågar varför hon inte sa nej...Vet inte vad jag ens ska tänka..,
2017-10-18 18:43:47,920722091581825027,2017-10-18 18:43:47,sofiatackdal,Vässan,1,RT @malintackdal: Alla ni som tagit sig friheten att ta på min kropp ute.Du ditt jävla vider som hoppade på mig på stan.Ni som stod där och…,
2017-10-18 18:43:33,920722031536234496,2017-10-18 18:43:33,theamskogheim,,420,"RT @AlltGenast: Kolla vad fint och bra en jag inte alls känner skrev på FB om #metoo och var gränsen går! (Öppen status, så jag behåller na…",
2017-10-18 18:43:24,920721994802397184,2017-10-18 18:43:24,Hanssonnord,Ståplats I LA,1741,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-18 18:43:23,920721989014343681,2017-10-18 18:43:23,emilullbrand,"Österåker, Sverige",1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:42:57,920721882642558976,2017-10-18 18:42:57,OndTon,Bosnien/Sverige,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:42:52,920721859074777088,2017-10-18 18:42:52,Mattisdottern,,1,RT @f_storasyster: https://t.co/Hy2F8qBbqa Idag är vår verksamhetschef Cecilia med och kommenterar betydelsen av #metoo!,
2017-10-18 18:42:41,920721814724186112,2017-10-18 18:42:41,peterss0nhanna,"Växjö, Sweden",1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:42:41,920721814346756101,2017-10-18 18:42:41,bokskogsolle,Sverige,55,RT @katjanouch: Det här kommer ju inte blåsa över bara för att man låtsas som att det regnar. #svpol #metoo https://t.co/KWzlMa2kTN,
2017-10-18 18:42:39,920721805308059651,2017-10-18 18:42:39,RostamiDr,Sweden,2,"Nu kanske folk fattar att det inte handlar om ""män"" från ""vissa kulturer"" som sverigevänner hävdar #Metoo https://t.co/KvloOjsrmf via @SvD",
2017-10-18 18:42:27,920721755311951872,2017-10-18 18:42:27,betonittroy,,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:42:22,920721735967748098,2017-10-18 18:42:22,rossariin,"Göteborg, Sverige",367,"RT @Emmywin: #MeToo 
Skulle kunna skriva över 150 tweets med den här hashtagen men män skulle fortfarande inte förstå problemet.",
2017-10-18 18:41:55,920721621144530944,2017-10-18 18:41:55,lisa_pelling,Uppsala,14,"RT @komarb: Säg ifrån, dokumentera, berätta. Maria Ahlsten, utredare på @FacketKommunal skriver om sexuella trakasserier.
https://t.co/9ueT…",
2017-10-18 18:41:50,920721599803940864,2017-10-18 18:41:50,EllenLeck00,ute på vischan,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:41:48,920721592522559488,2017-10-18 18:41:48,eelinbjorling,,0,"Att jag ens tvekat på att delta jag med, på grund av rädsla och förminskning. Förlåt systrar. #metoo",
2017-10-18 18:41:41,920721562898231297,2017-10-18 18:41:41,tuvaalisaan,,420,"RT @AlltGenast: Kolla vad fint och bra en jag inte alls känner skrev på FB om #metoo och var gränsen går! (Öppen status, så jag behåller na…",
2017-10-18 18:41:34,920721534775414784,2017-10-18 18:41:34,halvboj,,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:41:17,920721464558587906,2017-10-18 18:41:17,ronyafa,,1741,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-18 18:41:16,920721458111942667,2017-10-18 18:41:16,meakamalla,,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:40:59,920721385911144449,2017-10-18 18:40:59,fiskensson,"Borås, Sverige",1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:40:49,920721343800381444,2017-10-18 18:40:49,tildamanson,"Norrköping, Sverige",0,det är inte mycket vi begär. punkt. #metoo,
2017-10-18 18:40:43,920721321675325441,2017-10-18 18:40:43,UlrikaLindstr,,52,"RT @Anna_Ekstrom: Gå med &amp; engagera er i facket! Se till att facket driver fall, skriver bra avtal &amp; bidrar till ett arbetsliv fritt från k…",
2017-10-18 18:40:42,920721313982971904,2017-10-18 18:40:42,idaalilindqvist,,0,Alla dessa män med makt som vågar uttala sig om feminism trots att de vet att de är förbrytare! #brödraskapet  #MeToo,
2017-10-18 18:40:39,920721303711223809,2017-10-18 18:40:39,LovisaBiieber,,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:40:33,920721276536328208,2017-10-18 18:40:33,anna_rattvall,"Linköping, Sverige",0,"#metoo hoppas jag gör skillnad, få upp ögonen på människor och se verkligheten. Både för kvinnor och män.",
2017-10-18 18:40:31,920721269296959488,2017-10-18 18:40:31,WallenAnette,,59,"RT @Rosencrantz_J: Vi ska inte behöva vara rädda för att gå hem själva, bli drogade på krogen eller gå ut och springa. Ta tillbaka natten.…",
2017-10-18 18:40:31,920721267900190721,2017-10-18 18:40:31,EmmaBieth,,1741,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-18 18:40:22,920721232571633672,2017-10-18 18:40:22,Bias2TheRight,,4,RT @FiStockholm: Det handlar om makt. #metoo https://t.co/XyZz5cBUdn,
2017-10-18 18:40:09,920721177185804289,2017-10-18 18:40:09,lisenflo,"Stockholm, Sweden ",0,Så ja! Upprättelse börjar komma och förhoppningvis börjar fler medier följa på för de finns mera! #metoo… https://t.co/NW1RccD3xG,
2017-10-18 18:39:47,920721086257549312,2017-10-18 18:39:47,Felippenegro,queensladugård,34,"RT @AlltidBlavitt: Krönika: #MeToo behövs även inom fotbollen
https://t.co/Ro7aTpUS9q",
2017-10-18 18:39:43,920721066410086407,2017-10-18 18:39:43,FiStockholm,Stockholm,4,Det handlar om makt. #metoo https://t.co/XyZz5cBUdn,
2017-10-18 18:39:29,920721009279471625,2017-10-18 18:39:29,NikkiRosendahl,,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:39:27,920720999385108491,2017-10-18 18:39:27,LovisaBiieber,,1741,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-18 18:39:26,920720997145366528,2017-10-18 18:39:26,johannaperatalo,"Jämshög, Sverige",0,Jag hatar dig. Du respektlösa man som inte lyssnar och inte tar ett nej för ett nej. Jag sa nej för att jag inte ville. Lyssna då. #metoo,
2017-10-18 18:39:20,920720972801601536,2017-10-18 18:39:20,kimthecynic,Västerås,420,"RT @AlltGenast: Kolla vad fint och bra en jag inte alls känner skrev på FB om #metoo och var gränsen går! (Öppen status, så jag behåller na…",
2017-10-18 18:39:15,920720952266297348,2017-10-18 18:39:15,hannacaylenn,Sverige,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:39:15,920720951385493509,2017-10-18 18:39:15,NikkiRosendahl,,367,"RT @Emmywin: #MeToo 
Skulle kunna skriva över 150 tweets med den här hashtagen men män skulle fortfarande inte förstå problemet.",
2017-10-18 18:39:15,920720951117058054,2017-10-18 18:39:15,Annanliza,Sverige,1,"Mot bakgrund av #metoo så är program som Bonde söker fru, Paradise Hotel, Bachelor, Präst söker Fru och liknande väldigt sunkiga",
2017-10-18 18:39:12,920720937384861697,2017-10-18 18:39:12,PerClareus,,6,RT @SvD: Folkdomstol eller en reaktion mot ett misslyckat rättsamhälle? @martenschultz reder ut det juridiska runt #metoo https://t.co/E8Fm…,
2017-10-18 18:39:06,920720911912914944,2017-10-18 18:39:06,MickeK69,"Göteborg (Gothenburg), Sweden",0,@persikan32 @kurt_johansson Det var det jag menade: hon skrev #metoo - så vem trakasserade henne är frågan,920719499904651266
2017-10-18 18:39:03,920720899489370120,2017-10-18 18:39:03,NikkiRosendahl,,9,RT @andreaastrom: Jag önskar att jag var lika modig som alla de kvinnor som under #MeToo vågar berätta. Det jag kan säga är bara att hjärta…,
2017-10-18 18:38:53,920720859140165639,2017-10-18 18:38:53,niklasjblixt,"Eskilstuna, Sweden",4,RT @underallkritik: Diskussionen om #metoo har nu kommit att handla om snubbar. Vem kunde ana.,
2017-10-18 18:38:49,920720841737998338,2017-10-18 18:38:49,RobertoRabaini,,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:38:44,920720821701808128,2017-10-18 18:38:44,GurraMedG,,37,"RT @Lindquistik: Det jag vill säga om #metoo.
1. All respekt till kvinnor som berättar. Ett mod jag bara kan avundas.
2. Från en man till a…",
2017-10-18 18:38:21,920720726340112390,2017-10-18 18:38:21,pogi_miguel2,,1327,RT @hagnestahill_: Att Anna Book nu stöttar #metoo när hon nyligen körde på offentlig skuldbeläggning och victimblaming av tjejen hennes so…,
2017-10-18 18:38:17,920720706031292428,2017-10-18 18:38:17,reiimander,"Norrköping, Sverige",40,RT @feliciaaveklew: För att jag sagt ”okej” när det inte alls var okej. #MeToo,
2017-10-18 18:37:39,920720546068926466,2017-10-18 18:37:39,henrikbrink72,,163,"RT @johannathydell: På riktigt.
VARFÖR publicerade @Expressen Elisabeth Höglunds imbecilla krönika om att (stundtals NAMNGIVNA) kvinnor får…",
2017-10-18 18:37:34,920720528029241345,2017-10-18 18:37:34,DanielAssai,Sweden,0,Hon var byxmyndig och att det därför inte var SDs sak att lägga sig i. #metoo #svpol - https://t.co/GLA4UcMwMe,
